"ATL200604100","PHI",1,0,0,0,1,"CX",0,0,"rollj001","L","rollj001","L","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","","","S9/L","T","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1,"ATL","PHI","ATL",0,"T","F",0,0,0,0,0,"T","F",0,1,"T","T","rowaa001","abreb001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,1,0,0,1,0,0,"franj004","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,0,0,0,1,"1C1>B",0,0,"rowaa001","R","rowaa001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","rollj001","","","CS2(24)","F","F",8,2,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","thomj005","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,2,"ATL","PHI","ATL",0,"F","F",0,0,0,1,1,"T","F",1,0,"T","T","abreb001","burrp001","T","T",6,1,1,0,0,0,0,0,0,"mccab002","","",1,1,0,0,0,0,1,1,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,0,1,1,1,"1C1>B.X",0,0,"rowaa001","R","rowaa001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","","","S7/L","F","F",8,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3,"ATL","PHI","ATL",0,"F","F",0,0,0,1,1,"F","F",0,1,"T","T","abreb001","burrp001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,1,0,0,1,0,0,"langr002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,0,1,3,2,"BBCBF>S",0,0,"abreb001","L","abreb001","L","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","rowaa001","","","K+SB2","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"2","","","","T","F","F","F","F","F","F","F","F","thomj005","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4,"ATL","PHI","ATL",0,"F","F",0,0,0,2,2,"T","F",1,2,"T","T","burrp001","utlec001","T","T",8,2,3,0,0,0,0,0,0,"mccab002","","",3,3,0,0,0,0,3,1,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,0,2,2,2,"CFBBX",0,0,"burrp001","R","burrp001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","rowaa001","","63/G","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","thomj005","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,5,"ATL","PHI","ATL",0,"F","T",0,0,0,3,3,"T","F",2,2,"T","T","utlec001","howar001","T","T",0,0,0,8,2,3,0,0,0,"","mccab002","",2,2,0,0,0,0,3,1,0,1,1,0,0,"rente001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,1,0,1,2,"CBCC",0,0,"gilem001","R","gilem001","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","K","T","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,6,"ATL","ATL","PHI",1,"T","F",0,0,0,0,0,"T","F",0,0,"T","T","rente001","langr002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,3,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,1,1,1,2,"CFFBX",0,0,"rente001","R","rente001","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","63/G","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,7,"ATL","ATL","PHI",1,"F","F",0,0,0,1,1,"T","F",0,0,"T","T","langr002","jonea002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,4,1,0,2,1,0,0,"rollj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,1,2,3,1,"BBCBB",0,0,"langr002","L","langr002","L","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","W","F","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8,"ATL","ATL","PHI",1,"F","F",0,0,0,2,2,"T","F",0,1,"T","T","jonea002","laroa001","T","T",0,0,0,0,0,0,0,0,0,"","","",4,4,0,0,0,0,1,1,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",1,1,2,2,1,"BBSX",0,0,"jonea002","R","jonea002","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","langr002","","","54(1)/FO/G","F","F",8,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","myerb001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,9,"ATL","ATL","PHI",1,"F","T",0,0,0,3,3,"T","F",1,1,"T","T","laroa001","franj004","T","T",7,3,8,0,0,0,0,0,0,"liebm001","","",2,2,0,0,0,0,2,0,1,0,1,0,0,"belld002","T","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,0,0,2,2,"CBFFBFX",0,0,"utlec001","L","utlec001","L","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","","","43/G","T","F",4,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,10,"ATL","PHI","ATL",0,"T","F",0,0,0,4,0,"T","F",0,0,"T","T","howar001","belld002","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,5,1,0,3,1,0,0,"gilem001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,0,1,1,2,"CBFX",0,0,"howar001","L","howar001","L","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","","","S1/G-","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11,"ATL","PHI","ATL",0,"F","F",0,0,0,5,1,"T","F",0,1,"T","T","belld002","liebm001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,1,0,1,1,0,0,"thomj005","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,0,1,1,0,"BX",0,0,"belld002","R","belld002","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","howar001","","","S9/G.1-2","F","F",5,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","thomj005","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12,"ATL","PHI","ATL",0,"F","F",0,0,0,6,2,"T","F",1,3,"T","T","liebm001","myerb001","T","T",3,6,11,0,0,0,0,0,0,"mccab002","","",1,1,0,0,0,0,1,0,0,0,1,0,0,"franj004","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,0,1,1,2,"BFFS",0,0,"liebm001","R","liebm001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","belld002","howar001","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","thomj005","thomj005","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13,"ATL","PHI","ATL",0,"F","F",0,0,0,7,3,"T","F",3,3,"T","T","myerb001","rollj001","T","T",5,7,12,3,6,11,0,0,0,"mccab002","mccab002","",1,1,0,0,0,0,3,0,1,2,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,0,2,0,2,"SFS",0,0,"myerb001","R","myerb001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","belld002","howar001","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","thomj005","thomj005","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14,"ATL","PHI","ATL",0,"F","T",0,0,0,8,4,"T","F",3,3,"T","T","rollj001","rowaa001","T","T",5,7,12,3,6,11,0,0,0,"mccab002","mccab002","",0,0,0,0,0,0,3,0,2,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,1,0,1,1,"CBX",0,0,"laroa001","L","laroa001","L","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","7/F","T","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,15,"ATL","ATL","PHI",1,"T","F",0,0,0,4,0,"T","F",0,0,"T","T","franj004","mccab002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,1,0,0,1,0,0,"burrp001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,1,1,1,2,"TFBX",0,0,"franj004","R","franj004","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","9/F","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,16,"ATL","ATL","PHI",1,"F","F",0,0,0,5,1,"T","F",0,0,"T","T","mccab002","betew001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,0,0,2,1,0,0,"abreb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",2,1,2,3,2,"CBFBFFBC",0,0,"mccab002","L","mccab002","L","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","K","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17,"ATL","ATL","PHI",1,"F","T",0,0,0,6,2,"T","F",0,0,"T","T","betew001","thomj005","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,5,2,0,3,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,0,0,1,1,"BCX",0,0,"rollj001","L","rollj001","L","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","","","D9/F","T","F",6,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18,"ATL","PHI","ATL",0,"T","F",0,0,0,9,0,"T","F",0,2,"T","T","rowaa001","abreb001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,2,1,0,0,1,0,0,"franj004","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,0,0,0,0,"X",0,0,"rowaa001","R","rowaa001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","rollj001","","1/BP","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"P","T","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"1","","","","F","F","F","F","F","F","F","F","F","","thomj005","","F","F","F","F","F","","","","",0,1,0,0,0,0,0,0,0,19,"ATL","PHI","ATL",0,"F","F",0,0,0,10,1,"T","F",2,2,"T","T","abreb001","burrp001","T","T",0,0,0,6,1,18,0,0,0,"","mccab002","",0,0,0,0,0,0,1,0,0,0,1,0,0,"thomj005","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,0,1,2,2,"SBBC>X",0,0,"abreb001","L","abreb001","L","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","rollj001","","43/G.2-3","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"43","","","","F","F","F","F","F","F","F","F","F","","thomj005","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,20,"ATL","PHI","ATL",0,"F","F",0,0,0,11,2,"T","F",2,4,"T","T","burrp001","utlec001","T","T",0,0,0,6,1,18,0,0,0,"","mccab002","",2,2,0,0,0,0,3,1,1,0,1,0,0,"gilem001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,0,2,3,2,"BBSBCC",0,0,"burrp001","R","burrp001","R","thomj005","R","thomj005","R","mccab002","laroa001","gilem001","betew001","rente001","langr002","jonea002","franj004","","","rollj001","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","thomj005","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21,"ATL","PHI","ATL",0,"F","T",0,0,0,12,3,"T","F",4,4,"T","T","utlec001","howar001","T","T",0,0,0,0,0,0,6,1,18,"","","mccab002",3,3,0,0,0,0,3,2,1,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,1,0,2,2,"BFBCC",0,0,"betew001","L","betew001","L","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","K","T","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22,"ATL","ATL","PHI",1,"T","F",0,0,0,7,0,"T","F",0,0,"T","T","thomj005","gilem001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,3,2,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,1,1,0,2,"FSX",0,0,"thomj005","R","thomj005","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","","","","S8/L","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23,"ATL","ATL","PHI",1,"F","F",0,0,0,8,1,"T","F",0,1,"T","T","gilem001","rente001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,3,0,1,1,1,0,0,"rowaa001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,1,1,1,2,"FCBX",0,0,"gilem001","R","gilem001","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","thomj005","","","9/F","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","myerb001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,24,"ATL","ATL","PHI",1,"F","F",0,0,0,9,2,"T","F",1,1,"T","T","rente001","langr002","T","T",1,9,23,0,0,0,0,0,0,"liebm001","","",1,1,0,0,0,0,3,1,0,1,1,0,0,"abreb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,1,2,0,0,"X",0,0,"rente001","R","rente001","R","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","thomj005","","","S6/G+.1-2","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","myerb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25,"ATL","ATL","PHI",1,"F","F",0,0,0,10,3,"T","F",1,3,"T","T","langr002","jonea002","T","T",1,9,23,0,0,0,0,0,0,"liebm001","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"rollj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"ATL200604100","PHI",3,1,2,1,2,"SCBFX",0,0,"langr002","L","langr002","L","myerb001","R","myerb001","R","liebm001","howar001","utlec001","belld002","rollj001","burrp001","rowaa001","abreb001","rente001","thomj005","","S9/G.2-3;1-2","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","myerb001","myerb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26,"ATL","ATL","PHI",1,"F","F",0,0,0,11,4,"T","F",3,7,"T","T","jonea002","laroa001","T","T",6,2,25,1,9,23,0,0,0,"liebm001","liebm001","",1,1,0,0,0,0,4,1,1,1,1,0,0,"abreb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
