"SFN201504130","COL",1,0,0,0,1,"CX",0,0,"blacc001","L","blacc001","L","hestc001","R","hestc001","R","poseb001","beltb001","panij002","duffm002","crawb001","aokin001","pagaa001","blang001","","","","S8/L+","T","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1,"SFN","COL","SFN",0,"T","F",0,0,0,0,0,"T","F",0,1,"T","T","gonzc001","tulot001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,1,0,0,1,0,0,"pagaa001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,0,0,0,0,"X",0,0,"gonzc001","L","gonzc001","L","hestc001","R","hestc001","R","poseb001","beltb001","panij002","duffm002","crawb001","aokin001","pagaa001","blang001","blacc001","","","46(1)3/GDP","F","F",9,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","46","","","F","F","F","F","F","F","F","F","F","hestc001","","","F","F","F","F","F","","","","",0,6,3,0,4,6,0,0,0,2,"SFN","COL","SFN",0,"F","F",0,0,0,1,1,"T","F",1,0,"T","T","tulot001","mornj001","T","T",8,1,1,0,0,0,0,0,0,"poseb001","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"panij002","T","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,0,2,2,2,"CSBBT",0,0,"tulot001","R","tulot001","R","hestc001","R","hestc001","R","poseb001","beltb001","panij002","duffm002","crawb001","aokin001","pagaa001","blang001","","","","K","F","F",6,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3,"SFN","COL","SFN",0,"F","T",0,0,0,2,2,"T","F",0,0,"T","T","mornj001","arenn001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,3,1,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,1,0,2,1,"BFBX",0,0,"aokin001","L","aokin001","L","butle001","R","butle001","R","hundn001","mornj001","lemad001","arenn001","tulot001","dickc002","blacc001","gonzc001","","","","S8/G","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4,"SFN","SFN","COL",1,"T","F",0,0,0,0,0,"T","F",0,1,"T","T","panij002","pagaa001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,2,0,0,1,1,0,0,"blacc001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,1,0,0,1,"FX",0,0,"panij002","L","panij002","L","butle001","R","butle001","R","hundn001","mornj001","lemad001","arenn001","tulot001","dickc002","blacc001","gonzc001","aokin001","","","46(1)/FO/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","46","","","F","F","F","F","F","F","F","F","F","butle001","","","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,5,"SFN","SFN","COL",1,"F","F",0,0,0,1,1,"T","F",1,1,"T","T","pagaa001","poseb001","T","T",7,1,4,0,0,0,0,0,0,"hundn001","","",0,0,0,0,0,0,2,0,0,1,1,0,0,"lemad001","T","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,1,1,1,0,"BX",0,0,"pagaa001","L","pagaa001","L","butle001","R","butle001","R","hundn001","mornj001","lemad001","arenn001","tulot001","dickc002","blacc001","gonzc001","panij002","","","S8/G+.1-2","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","butle001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6,"SFN","SFN","COL",1,"F","F",0,0,0,2,2,"T","F",1,3,"T","T","poseb001","beltb001","T","T",4,2,5,0,0,0,0,0,0,"hundn001","","",1,1,0,0,0,0,1,0,0,0,1,0,0,"blacc001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,1,1,0,0,"X",0,0,"poseb001","R","poseb001","R","butle001","R","butle001","R","hundn001","mornj001","lemad001","arenn001","tulot001","dickc002","blacc001","gonzc001","pagaa001","panij002","","6/P/IF","F","F",2,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","butle001","butle001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,7,"SFN","SFN","COL",1,"F","F",0,0,0,3,3,"T","F",3,3,"T","T","beltb001","blang001","T","T",8,3,6,4,2,5,0,0,0,"hundn001","hundn001","",0,0,0,0,0,0,1,0,0,0,1,0,0,"tulot001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,1,2,0,0,"H",0,0,"beltb001","L","beltb001","L","butle001","R","butle001","R","hundn001","mornj001","lemad001","arenn001","tulot001","dickc002","blacc001","gonzc001","pagaa001","panij002","","HP.2-3;1-2","F","F",3,5,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","butle001","butle001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8,"SFN","SFN","COL",1,"F","F",0,0,0,4,4,"T","F",3,7,"T","T","blang001","duffm002","T","T",8,3,6,4,2,5,0,0,0,"hundn001","hundn001","",1,0,0,0,1,0,0,0,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",1,1,2,0,1,"SX",0,0,"blang001","L","blang001","L","butle001","R","butle001","R","hundn001","mornj001","lemad001","arenn001","tulot001","dickc002","blacc001","gonzc001","beltb001","pagaa001","panij002","13/G-","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"13","","","","F","F","F","F","F","F","F","F","F","butle001","butle001","butle001","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,9,"SFN","SFN","COL",1,"F","T",0,0,0,5,5,"T","F",7,7,"T","T","duffm002","crawb001","T","T",3,5,8,8,3,6,4,2,5,"hundn001","hundn001","hundn001",0,0,0,0,0,0,2,0,1,0,1,0,0,"butle001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",2,0,0,1,0,"BX",0,0,"mornj001","L","mornj001","L","hestc001","R","hestc001","R","poseb001","beltb001","panij002","duffm002","crawb001","aokin001","pagaa001","blang001","","","","6/P","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,10,"SFN","COL","SFN",0,"T","F",0,0,0,3,0,"T","F",0,0,"T","T","arenn001","dickc002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,1,0,0,0,1,0,0,"crawb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",2,0,1,1,2,"CSBX",0,0,"arenn001","R","arenn001","R","hestc001","R","hestc001","R","poseb001","beltb001","panij002","duffm002","crawb001","aokin001","pagaa001","blang001","","","","53/G","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,11,"SFN","COL","SFN",0,"F","F",0,0,0,4,1,"T","F",0,0,"T","T","dickc002","hundn001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,1,1,0,1,0,0,"duffm002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"SFN201504130","COL",2,0,2,1,2,"BTFC",0,0,"dickc002","L","dickc002","L","hestc001","R","hestc001","R","poseb001","beltb001","panij002","duffm002","crawb001","aokin001","pagaa001","blang001","","","","K","F","F",7,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,12,"SFN","COL","SFN",0,"F","T",0,0,0,5,2,"T","F",0,0,"T","T","hundn001","lemad001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,1,0,2,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
