"MON200204020","FLO",1,0,0,1,2,"FBFX",0,0,"castl001","L","castl001","L","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","","","","S7/7S","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","7S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1,"MON","FLO","MON",0,"T","F",0,0,0,0,0,"T","F",0,1,"T","T","wilsp002","floyc001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,0,0,2,1,0,0,"wilkb002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,0,0,1,2,"CBFFX",0,0,"wilsp002","R","wilsp002","R","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","castl001","","","43/G.1-2","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"43","","","","F","F","F","F","F","F","F","F","F","vazqj001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,2,"MON","FLO","MON",0,"F","F",0,0,0,1,1,"T","F",1,2,"T","T","floyc001","millk005","T","T",4,1,1,0,0,0,0,0,0,"barrm003","","",1,1,0,0,0,0,4,1,0,2,1,0,0,"vidrj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,0,1,3,0,"BBBB",0,0,"floyc001","L","floyc001","L","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","","castl001","","W","F","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","vazqj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3,"MON","FLO","MON",0,"F","F",0,0,0,2,2,"T","F",2,3,"T","T","millk005","lowem001","T","T",0,0,0,4,1,1,0,0,0,"","barrm003","",4,4,0,0,0,0,0,0,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,0,1,0,0,"X",0,0,"millk005","R","millk005","R","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","floyc001","castl001","","9/F9","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","vazqj001","vazqj001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,4,"MON","FLO","MON",0,"F","F",0,0,0,3,3,"T","F",3,3,"T","T","lowem001","lee-d002","T","T",7,3,3,4,1,1,0,0,0,"barrm003","barrm003","",0,0,0,0,0,0,1,0,0,0,1,0,0,"guerv001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,0,2,1,2,"CBCFFX",0,0,"lowem001","R","lowem001","R","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","floyc001","castl001","","9/FL","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","vazqj001","vazqj001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,5,"MON","FLO","MON",0,"F","T",0,0,0,4,4,"T","F",3,3,"T","T","lee-d002","gonza002","T","T",7,3,3,4,1,1,0,0,0,"barrm003","barrm003","",1,1,0,0,0,0,5,2,0,2,1,0,0,"guerv001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,1,0,1,2,"CCBS",0,0,"bergp001","L","bergp001","L","dempr002","R","dempr002","R","redmm001","lee-d002","castl001","lowem001","gonza002","floyc001","wilsp002","millk005","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,6,"MON","MON","FLO",1,"T","F",0,0,0,0,0,"T","F",0,0,"T","T","vidrj001","guerv001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,2,1,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,1,1,2,2,"FBBFFX",0,0,"vidrj001","L","vidrj001","L","dempr002","R","dempr002","R","redmm001","lee-d002","castl001","lowem001","gonza002","floyc001","wilsp002","millk005","","","","43/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,7,"MON","MON","FLO",1,"F","F",0,0,0,1,1,"T","F",0,0,"T","T","guerv001","cabro001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,4,0,0,3,1,0,0,"castl001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",1,1,2,0,1,"SX",0,0,"guerv001","R","guerv001","R","dempr002","R","dempr002","R","redmm001","lee-d002","castl001","lowem001","gonza002","floyc001","wilsp002","millk005","","","","3/G","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,8,"MON","MON","FLO",1,"F","T",0,0,0,2,2,"T","F",0,0,"T","T","cabro001","stevl001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,0,1,0,1,0,0,"lee-d002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",2,0,0,0,2,"CFX",0,0,"lee-d002","R","lee-d002","R","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","","","","HR/8","T","F",3,6,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","8",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9,"MON","FLO","MON",0,"T","F",0,0,0,5,0,"T","F",0,0,"T","T","gonza002","redmm001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,3,1,0,1,1,0,1,"","F","F","F","F",4,0,0,0,0,0,0,0,0,0,F,F
"MON200204020","FLO",2,0,0,1,2,"BSSS",1,0,"gonza002","R","gonza002","R","vazqj001","R","vazqj001","R","barrm003","stevl001","vidrj001","trubc001","cabro001","wilkb002","bergp001","guerv001","","","","K","F","F",6,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,10,"MON","FLO","MON",0,"F","F",1,0,1,6,1,"T","F",0,0,"T","T","redmm001","dempr002","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,0,3,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
