"LAN201504060","SDN",1,0,0,0,2,"FCH",0,0,"myerw001","R","myerw001","R","kersc001","L","kersc001","L","ellia001","gonza003","kendh001","uribj002","rollj001","crawc002","pedej001","puigy001","","","","HP","T","F",8,1,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1,"LAN","SDN","LAN",0,"T","F",0,0,0,0,0,"T","F",0,1,"T","T","norrd001","kempm001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,0,0,0,1,0,2,1,0,1,0,0,0,"","F","F","F","F",4,0,0,0,1,0,0,0,0,0,F,F
"LAN201504060","SDN",1,0,0,2,2,"BCCBS",0,0,"norrd001","R","norrd001","R","kersc001","L","kersc001","L","ellia001","gonza003","kendh001","uribj002","rollj001","crawc002","pedej001","puigy001","myerw001","","","K","F","F",2,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","kersc001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,2,"LAN","SDN","LAN",0,"F","F",0,0,0,1,1,"T","F",1,1,"T","T","kempm001","uptoj001","T","T",8,1,1,0,0,0,0,0,0,"ellia001","","",2,2,0,0,0,0,3,2,1,0,0,0,0,"","F","F","F","F",0,4,0,0,1,0,0,0,0,0,F,F
"LAN201504060","SDN",1,0,1,1,1,"BS>B",0,0,"kempm001","R","kempm001","R","kersc001","L","kersc001","L","ellia001","gonza003","kendh001","uribj002","rollj001","crawc002","pedej001","puigy001","myerw001","","","SB2","F","F",9,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","kersc001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3,"LAN","SDN","LAN",0,"F","F",0,0,0,2,2,"T","F",1,2,"T","T","uptoj001","middw001","T","T",8,1,1,0,0,0,0,0,0,"ellia001","","",2,2,0,0,0,0,1,0,1,0,0,0,0,"","F","F","F","F",0,4,0,0,1,0,0,0,0,0,F,F
"LAN201504060","SDN",1,0,1,3,1,"BS>B.BX",0,0,"kempm001","R","kempm001","R","kersc001","L","kersc001","L","ellia001","gonza003","kendh001","uribj002","rollj001","crawc002","pedej001","puigy001","","myerw001","","S8/G.2-H","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","kersc001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4,"LAN","SDN","LAN",0,"F","F",0,0,0,2,2,"F","F",2,1,"T","T","uptoj001","middw001","T","T",0,0,0,8,1,1,0,0,0,"","ellia001","",3,3,0,0,0,0,2,0,1,0,1,0,1,"pedej001","F","F","F","F",0,0,4,0,0,0,0,0,0,0,F,F
"LAN201504060","SDN",1,0,1,0,2,"C1SC",1,0,"uptoj001","R","uptoj001","R","kersc001","L","kersc001","L","ellia001","gonza003","kendh001","uribj002","rollj001","crawc002","pedej001","puigy001","kempm001","","","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","kersc001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5,"LAN","SDN","LAN",0,"F","F",1,0,1,3,3,"T","F",1,1,"T","T","middw001","gyorj001","T","T",9,3,4,0,0,0,0,0,0,"ellia001","","",0,0,0,0,0,0,3,2,1,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"LAN201504060","SDN",1,0,2,1,1,"S1BX",1,0,"middw001","R","middw001","R","kersc001","L","kersc001","L","ellia001","gonza003","kendh001","uribj002","rollj001","crawc002","pedej001","puigy001","kempm001","","","54(1)/FO/G","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","kersc001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,6,"LAN","SDN","LAN",0,"F","T",1,0,1,4,4,"T","F",1,1,"T","T","gyorj001","alony001","T","T",9,3,4,0,0,0,0,0,0,"ellia001","","",1,1,0,0,0,0,2,0,1,0,1,0,0,"uribj002","T","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"LAN201504060","SDN",1,1,0,0,1,"CX",1,0,"rollj001","L","rollj001","L","shiej002","R","shiej002","R","norrd001","alony001","gyorj001","middw001","barmc001","uptoj001","myerw001","kempm001","","","","S8/G","T","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7,"LAN","LAN","SDN",1,"T","F",0,1,0,0,0,"T","F",0,1,"T","T","puigy001","gonza003","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,1,0,0,1,0,0,"myerw001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"LAN201504060","SDN",1,1,0,1,2,"CSFBS",1,0,"puigy001","R","puigy001","R","shiej002","R","shiej002","R","norrd001","alony001","gyorj001","middw001","barmc001","uptoj001","myerw001","kempm001","rollj001","","","K","F","F",9,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","shiej002","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8,"LAN","LAN","SDN",1,"F","F",0,1,0,1,1,"T","F",1,1,"T","T","gonza003","kendh001","T","T",6,1,7,0,0,0,0,0,0,"norrd001","","",1,1,0,0,0,0,4,1,2,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"LAN201504060","SDN",1,1,1,0,0,"X",1,0,"gonza003","L","gonza003","L","shiej002","R","shiej002","R","norrd001","alony001","gyorj001","middw001","barmc001","uptoj001","myerw001","kempm001","rollj001","","","5/L-","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","shiej002","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,9,"LAN","LAN","SDN",1,"F","F",0,1,0,2,2,"T","F",1,1,"T","T","kendh001","crawc002","T","T",6,1,7,0,0,0,0,0,0,"norrd001","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"middw001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"LAN201504060","SDN",1,1,2,0,2,"11CFX",1,0,"kendh001","R","kendh001","R","shiej002","R","shiej002","R","norrd001","alony001","gyorj001","middw001","barmc001","uptoj001","myerw001","kempm001","rollj001","","","53/G-","F","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"53","","","","F","F","F","F","F","F","F","F","F","shiej002","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,10,"LAN","LAN","SDN",1,"F","T",0,1,0,3,3,"T","F",1,1,"T","T","crawc002","uribj002","T","T",6,1,7,0,0,0,0,0,0,"norrd001","","",0,0,0,0,0,0,3,1,0,1,1,0,0,"middw001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
