"PIT200904130","HOU",1,0,0,2,2,"BBCCFX",0,0,"matsk001","R","matsk001","R","dukez001","L","dukez001","L","doumr001","laroa001","sancf001","vazqr001","wilsj002","morgn001","mclon001","mossb001","","","","43/G","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,1,"PIT","HOU","PIT",0,"T","F",0,0,0,0,0,"T","F",0,0,"T","T","tejam001","berkl001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,4,2,0,1,1,0,0,"sancf001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"PIT200904130","HOU",1,0,1,3,1,"BBBCX",0,0,"tejam001","R","tejam001","R","dukez001","L","dukez001","L","doumr001","laroa001","sancf001","vazqr001","wilsj002","morgn001","mclon001","mossb001","","","","D7/F","F","F",6,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2,"PIT","HOU","PIT",0,"F","F",0,0,0,1,1,"T","F",0,2,"T","T","berkl001","lee-c001","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,2,1,0,0,1,0,0,"morgn001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"PIT200904130","HOU",1,0,1,2,2,"BBCSS",0,0,"berkl001","R","berkl001","R","dukez001","L","dukez001","L","doumr001","laroa001","sancf001","vazqr001","wilsj002","morgn001","mclon001","mossb001","","tejam001","","K","F","F",3,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","dukez001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3,"PIT","HOU","PIT",0,"F","F",0,0,0,2,2,"T","F",2,2,"T","T","lee-c001","pench001","T","T",0,0,0,6,2,2,0,0,0,"","doumr001","",2,2,0,0,0,0,3,1,2,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"PIT200904130","HOU",1,0,2,0,1,"FX",0,0,"lee-c001","R","lee-c001","R","dukez001","L","dukez001","L","doumr001","laroa001","sancf001","vazqr001","wilsj002","morgn001","mclon001","mossb001","","tejam001","","43/G-","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","dukez001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,4,"PIT","HOU","PIT",0,"F","T",0,0,0,3,3,"T","F",2,2,"T","T","pench001","michj001","T","T",0,0,0,6,2,2,0,0,0,"","doumr001","",0,0,0,0,0,0,2,0,0,1,1,0,0,"sancf001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"PIT200904130","HOU",1,1,0,3,2,"BCBBCX",0,0,"morgn001","L","morgn001","L","moehb001","R","moehb001","R","quinh001","berkl001","matsk001","keppj001","tejam001","lee-c001","michj001","pench001","","","","7/F","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,5,"PIT","PIT","HOU",1,"T","F",0,0,0,0,0,"T","F",0,0,"T","T","sancf001","mclon001","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,3,2,0,0,1,0,0,"lee-c001","F","F","F","F",0,0,0,0,1,0,0,0,0,0,F,F
"PIT200904130","HOU",1,1,1,2,0,"BBX",0,0,"sancf001","R","sancf001","R","moehb001","R","moehb001","R","quinh001","berkl001","matsk001","keppj001","tejam001","lee-c001","michj001","pench001","","","","DGR/9/F/FINT","F","F",4,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"F","F","F","9",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6,"PIT","PIT","HOU",1,"F","F",0,0,0,1,1,"T","F",0,2,"T","T","mclon001","doumr001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,1,0,0,0,1,0,0,"","F","F","F","F",4,0,0,0,1,0,0,0,0,0,F,F
"PIT200904130","HOU",1,1,1,0,1,"CX",0,0,"mclon001","L","mclon001","L","moehb001","R","moehb001","R","quinh001","berkl001","matsk001","keppj001","tejam001","lee-c001","michj001","pench001","","sancf001","","8/F.2-3","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"8","","","","F","F","F","F","F","F","F","F","F","","moehb001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,7,"PIT","PIT","HOU",1,"F","F",0,0,0,2,2,"T","F",2,4,"T","T","doumr001","laroa001","T","T",0,0,0,4,2,6,0,0,0,"","quinh001","",0,0,0,0,0,0,2,1,0,0,1,0,0,"michj001","F","F","F","F",0,0,4,0,1,0,0,0,0,0,F,F
"PIT200904130","HOU",1,1,2,2,1,"C*BBX",0,0,"doumr001","L","doumr001","L","moehb001","R","moehb001","R","quinh001","berkl001","matsk001","keppj001","tejam001","lee-c001","michj001","pench001","","","sancf001","S9/G.3-H","F","F",2,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","","","","F","F","F","F","F","F","F","F","F","","","moehb001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8,"PIT","PIT","HOU",1,"F","F",0,0,0,3,3,"T","F",4,1,"T","T","laroa001","mossb001","T","T",0,0,0,0,0,0,4,2,6,"","","quinh001",2,2,0,0,0,0,2,1,0,0,1,0,1,"pench001","F","F","F","F",0,0,0,4,0,0,0,0,0,0,F,F
"PIT200904130","HOU",1,1,2,3,1,"BBFBB",0,1,"laroa001","L","laroa001","L","moehb001","R","moehb001","R","quinh001","berkl001","matsk001","keppj001","tejam001","lee-c001","michj001","pench001","doumr001","","","W.1-2","F","F",3,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","moehb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9,"PIT","PIT","HOU",1,"F","F",1,0,1,4,4,"T","F",1,3,"T","T","mossb001","vazqr001","T","T",2,4,8,0,0,0,0,0,0,"quinh001","","",4,4,0,0,0,0,1,0,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"PIT200904130","HOU",1,1,2,1,0,"BX",0,1,"mossb001","L","mossb001","L","moehb001","R","moehb001","R","quinh001","berkl001","matsk001","keppj001","tejam001","lee-c001","michj001","pench001","laroa001","doumr001","","7/F","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","moehb001","moehb001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,10,"PIT","PIT","HOU",1,"F","T",1,0,1,5,5,"T","F",3,3,"T","T","vazqr001","wilsj002","T","T",3,5,9,2,4,8,0,0,0,"quinh001","quinh001","",1,1,0,0,0,0,1,0,0,0,1,0,0,"lee-c001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
